"sample_id","chr","start","end","read.count"
"SRR5398217","13",75713181,75761038,5
"SRR5398216","13",75713181,75761038,5
"SRR5398215","13",75713181,75761038,6
"SRR5398214","13",75713181,75761038,15
"SRR5398213","13",75727028,75761038,1
"SRR5398217","13",75727028,75761038,1
"SRR5398214","13",75727028,75761038,6
"SRR5398213","13",99539445,99543995,1
"SRR5398217","13",99539445,99543995,1
"SRR5398216","13",99539445,99543995,13
"SRR5398214","13",99539445,99543995,1
"SRR5398218","13",99539445,99543995,2
"SRR5398213","13",100102882,100112061,1
"SRR5398217","13",100102882,100112061,1
"SRR5398214","13",100102882,100112061,1
"SRR5398213","13",110622215,110624279,12
"SRR5398217","13",110622215,110624279,12
"SRR5398216","13",110622215,110624279,38
"SRR5398215","13",110622215,110624279,19
"SRR5398214","13",110622215,110624279,14
"SRR5398218","13",110622215,110624279,33
"SRR5398213","13",110622215,110627547,4
"SRR5398217","13",110622215,110627547,4
"SRR5398216","13",110622215,110627547,2
"SRR5398215","13",110622215,110627547,2
"SRR5398214","13",110622215,110627547,1
"SRR5398213","13",112804956,112819407,2
"SRR5398213","13",113610995,113623286,2
"SRR5398214","13",113610995,113623286,1
"SRR5398218","13",113610995,113623286,1
"SRR5398213","14",31562067,31599379,1
"SRR5398213","14",49709158,49723952,1
"SRR5398217","14",49709158,49723952,4
"SRR5398216","14",49709158,49723952,7
"SRR5398218","14",49709158,49723952,1
"SRR5398213","14",49709158,49725769,2
"SRR5398216","14",49709158,49725769,8
"SRR5398213","14",49732703,49740182,1
"SRR5398217","14",49732703,49740182,1
"SRR5398216","14",49732703,49740182,4
"SRR5398213","14",51243855,51247220,3
"SRR5398217","14",51243855,51247220,5
"SRR5398216","14",51243855,51247220,10
"SRR5398218","14",51243855,51247220,5
"SRR5398213","14",52757318,52759754,4
"SRR5398216","14",52757318,52759754,4
"SRR5398218","14",52757318,52759754,9
"SRR5398213","14",54702061,54702580,3
"SRR5398217","14",54702061,54702580,8
"SRR5398216","14",54702061,54702580,52
"SRR5398214","14",54702061,54702580,10
"SRR5398218","14",54702061,54702580,12
"SRR5398213","14",55656041,55659703,1
"SRR5398218","14",55656041,55659703,1
"SRR5398213","14",65561336,65561766,12
"SRR5398217","14",65561336,65561766,33
"SRR5398216","14",65561336,65561766,303
"SRR5398215","14",65561336,65561766,7
"SRR5398214","14",65561336,65561766,6
"SRR5398218","14",65561336,65561766,35
"SRR5398213","14",67885868,67887204,1
"SRR5398213","14",71413947,71529370,8
"SRR5398217","14",71413947,71529370,26
"SRR5398216","14",71413947,71529370,59
"SRR5398215","14",71413947,71529370,16
"SRR5398214","14",71413947,71529370,68
"SRR5398218","14",71413947,71529370,5
"SRR5398213","14",73147794,73148094,40
"SRR5398217","14",73147794,73148094,40
"SRR5398216","14",73147794,73148094,76
"SRR5398215","14",73147794,73148094,38
"SRR5398214","14",73147794,73148094,50
"SRR5398218","14",73147794,73148094,54
"SRR5398213","14",75622078,75635013,1
"SRR5398216","14",75622078,75635013,1
"SRR5398214","14",75622078,75635013,1
"SRR5398213","14",76771189,76773211,4
"SRR5398216","14",76771189,76773211,6
"SRR5398214","14",76771189,76773211,1
"SRR5398218","14",76771189,76773211,2
"SRR5398213","14",101901718,101906529,1
"SRR5398217","14",101901718,101906529,19
"SRR5398216","14",101901718,101906529,28
"SRR5398215","14",101901718,101906529,2
"SRR5398214","14",101901718,101906529,12
"SRR5398218","14",101901718,101906529,4
"SRR5398213","14",102040235,102040673,75
"SRR5398217","14",102040235,102040673,108
"SRR5398216","14",102040235,102040673,203
"SRR5398215","14",102040235,102040673,58
"SRR5398214","14",102040235,102040673,67
"SRR5398218","14",102040235,102040673,96
"SRR5398213","14",102193462,102195120,2
"SRR5398217","14",102193462,102195120,17
"SRR5398216","14",102193462,102195120,20
"SRR5398215","14",102193462,102195120,7
"SRR5398214","14",102193462,102195120,28
"SRR5398218","14",102193462,102195120,11
"SRR5398213","14",103662115,103662927,3
"SRR5398217","14",103662115,103662927,1
"SRR5398216","14",103662115,103662927,19
"SRR5398215","14",103662115,103662927,3
"SRR5398214","14",103662115,103662927,3
"SRR5398218","14",103662115,103662927,9
"SRR5398213","14",104708732,104709251,1
"SRR5398213","15",38299372,38324809,1
"SRR5398216","15",38299372,38324809,4
"SRR5398215","15",38299372,38324809,1
"SRR5398213","15",40009613,40019200,3
"SRR5398217","15",40009613,40019200,1
"SRR5398216","15",40009613,40019200,24
"SRR5398213","15",43400043,43401850,2
"SRR5398217","15",43400043,43401850,3
"SRR5398216","15",43400043,43401850,9
"SRR5398215","15",43400043,43401850,5
"SRR5398214","15",43400043,43401850,4
"SRR5398218","15",43400043,43401850,3
"SRR5398213","15",43761423,43763206,2
"SRR5398216","15",43761423,43763206,1
"SRR5398215","15",43761423,43763206,2
"SRR5398214","15",43761423,43763206,6
"SRR5398218","15",43761423,43763206,1
"SRR5398213","15",43765449,43766910,2
"SRR5398217","15",43765449,43766910,1
"SRR5398214","15",43765449,43766910,4
"SRR5398213","15",44379689,44380976,3
"SRR5398217","15",44379689,44380976,7
"SRR5398216","15",44379689,44380976,6
"SRR5398215","15",44379689,44380976,2
"SRR5398214","15",44379689,44380976,4
"SRR5398213","15",50465046,50471795,1
"SRR5398217","15",50465046,50471795,6
"SRR5398216","15",50465046,50471795,12
"SRR5398215","15",50465046,50471795,5
"SRR5398214","15",50465046,50471795,2
"SRR5398218","15",50465046,50471795,1
"SRR5398213","15",51781043,51782828,5
"SRR5398217","15",51781043,51782828,6
"SRR5398216","15",51781043,51782828,34
"SRR5398215","15",51781043,51782828,3
"SRR5398214","15",51781043,51782828,8
"SRR5398218","15",51781043,51782828,9
"SRR5398213","15",63056984,63062277,1
"SRR5398216","15",63056984,63062277,5
"SRR5398218","15",63056984,63062277,1
"SRR5398213","15",63558105,63559970,1
"SRR5398217","15",63558105,63559970,1
"SRR5398215","15",63558105,63559970,3
"SRR5398214","15",63558105,63559970,6
"SRR5398213","15",64930821,64934234,1
"SRR5398217","15",64930821,64934234,1
"SRR5398214","15",64930821,64934234,3
"SRR5398218","15",64930821,64934234,1
"SRR5398213","15",68141945,68153695,1
"SRR5398217","15",68141945,68153695,6
"SRR5398216","15",68141945,68153695,15
"SRR5398214","15",68141945,68153695,1
"SRR5398213","15",72518066,72555907,2
"SRR5398217","15",72518066,72555907,3
"SRR5398216","15",72518066,72555907,13
"SRR5398214","15",72518066,72555907,2
"SRR5398218","15",72518066,72555907,4
"SRR5398213","15",73699585,73704472,1
"SRR5398213","15",75854385,75873568,1
"SRR5398216","15",75854385,75873568,9
"SRR5398213","15",75859877,75873568,5
"SRR5398217","15",75859877,75873568,16
"SRR5398216","15",75859877,75873568,80
"SRR5398215","15",75859877,75873568,6
"SRR5398214","15",75859877,75873568,12
"SRR5398218","15",75859877,75873568,5
"SRR5398213","15",78160091,78162367,1
"SRR5398216","15",78160091,78162367,5
"SRR5398218","15",78160091,78162367,1
"SRR5398213","15",78544868,78545764,3
"SRR5398217","15",78544868,78545764,1
"SRR5398216","15",78544868,78545764,4
"SRR5398215","15",78544868,78545764,3
"SRR5398214","15",78544868,78545764,10
"SRR5398218","15",78544868,78545764,7
"SRR5398213","15",85064369,85067204,3
"SRR5398217","15",85064369,85067204,9
"SRR5398216","15",85064369,85067204,19
"SRR5398215","15",85064369,85067204,9
"SRR5398214","15",85064369,85067204,9
"SRR5398218","15",85064369,85067204,4
"SRR5398213","15",85664562,85669830,2
"SRR5398217","15",85664562,85669830,7
"SRR5398216","15",85664562,85669830,12
"SRR5398218","15",85664562,85669830,5
"SRR5398213","15",85682157,85684873,1
"SRR5398213","15",89113724,89116521,18
"SRR5398217","15",89113724,89116521,51
"SRR5398216","15",89113724,89116521,209
"SRR5398215","15",89113724,89116521,41
"SRR5398214","15",89113724,89116521,75
"SRR5398218","15",89113724,89116521,47
"SRR5398213","15",90217438,90219891,2
"SRR5398217","15",90217438,90219891,4
"SRR5398216","15",90217438,90219891,13
"SRR5398215","15",90217438,90219891,13
"SRR5398214","15",90217438,90219891,9
"SRR5398218","15",90217438,90219891,3
"SRR5398213","15",90439331,90443478,3
"SRR5398217","15",90439331,90443478,35
"SRR5398216","15",90439331,90443478,84
"SRR5398215","15",90439331,90443478,6
"SRR5398214","15",90439331,90443478,16
"SRR5398218","15",90439331,90443478,8
"SRR5398213","15",90441505,90443478,12
"SRR5398217","15",90441505,90443478,41
"SRR5398216","15",90441505,90443478,122
"SRR5398215","15",90441505,90443478,7
"SRR5398214","15",90441505,90443478,8
"SRR5398218","15",90441505,90443478,21
"SRR5398213","15",90959899,90961774,1
"SRR5398216","15",90959899,90961774,2
"SRR5398214","15",90959899,90961774,4
"SRR5398218","15",90959899,90961774,2
"SRR5398213","15",92924320,92929091,5
"SRR5398217","15",92924320,92929091,15
"SRR5398216","15",92924320,92929091,56
"SRR5398215","15",92924320,92929091,9
"SRR5398214","15",92924320,92929091,19
"SRR5398218","15",92924320,92929091,9
"SRR5398213","15",92948951,92967513,1
"SRR5398216","15",92948951,92967513,9
"SRR5398214","15",92948951,92967513,1
"SRR5398213","15",92967324,92967513,2
"SRR5398217","15",92967324,92967513,2
"SRR5398216","15",92967324,92967513,7
"SRR5398215","15",92967324,92967513,7
"SRR5398214","15",92967324,92967513,6
"SRR5398218","15",92967324,92967513,2
"SRR5398213","15",94440175,94458246,7
"SRR5398217","15",94440175,94458246,12
"SRR5398216","15",94440175,94458246,13
"SRR5398215","15",94440175,94458246,2
"SRR5398214","15",94440175,94458246,2
"SRR5398213","15",98707561,98708107,3
"SRR5398217","15",98707561,98708107,8
"SRR5398216","15",98707561,98708107,23
"SRR5398215","15",98707561,98708107,3
"SRR5398218","15",98707561,98708107,8
"SRR5398213","16",262553,263210,1
"SRR5398213","16",1724556,1729578,3
"SRR5398217","16",1724556,1729578,4
"SRR5398216","16",1724556,1729578,2
"SRR5398215","16",1724556,1729578,1
"SRR5398214","16",1724556,1729578,8
"SRR5398218","16",1724556,1729578,2
"SRR5398213","16",4332214,4333519,13
"SRR5398217","16",4332214,4333519,30
"SRR5398216","16",4332214,4333519,110
"SRR5398215","16",4332214,4333519,8
"SRR5398214","16",4332214,4333519,23
"SRR5398218","16",4332214,4333519,41
"SRR5398213","16",4651962,4652824,1
"SRR5398217","16",4651962,4652824,3
"SRR5398216","16",4651962,4652824,2
"SRR5398215","16",4651962,4652824,3
"SRR5398214","16",4651962,4652824,3
"SRR5398218","16",4651962,4652824,3
"SRR5398213","16",4677462,4680097,3
"SRR5398217","16",4677462,4680097,2
"SRR5398214","16",4677462,4680097,1
"SRR5398213","16",8811637,8813106,2
"SRR5398216","16",8811637,8813106,1
"SRR5398214","16",8811637,8813106,3
"SRR5398218","16",8811637,8813106,1
"SRR5398213","16",11020192,11061022,5
"SRR5398217","16",11020192,11061022,7
"SRR5398216","16",11020192,11061022,43
"SRR5398215","16",11020192,11061022,5
"SRR5398214","16",11020192,11061022,20
"SRR5398218","16",11020192,11061022,6
"SRR5398213","16",15581216,15583238,1
"SRR5398217","16",15581216,15583238,2
"SRR5398216","16",15581216,15583238,1
"SRR5398215","16",15581216,15583238,1
"SRR5398214","16",15581216,15583238,2
"SRR5398218","16",15581216,15583238,4
"SRR5398213","16",16014490,16016621,4
"SRR5398217","16",16014490,16016621,2
"SRR5398216","16",16014490,16016621,6
"SRR5398215","16",16014490,16016621,2
"SRR5398214","16",16014490,16016621,10
"SRR5398218","16",16014490,16016621,9
"SRR5398213","16",16033108,16036603,1
"SRR5398217","16",16033108,16036603,2
"SRR5398216","16",16033108,16036603,7
"SRR5398215","16",16033108,16036603,1
"SRR5398214","16",16033108,16036603,2
"SRR5398218","16",16033108,16036603,1
"SRR5398213","16",16052723,16056295,2
"SRR5398217","16",16052723,16056295,5
"SRR5398216","16",16052723,16056295,6
"SRR5398215","16",16052723,16056295,2
"SRR5398214","16",16052723,16056295,9
"SRR5398218","16",16052723,16056295,6
"SRR5398213","16",16124788,16125911,31
"SRR5398217","16",16124788,16125911,15
"SRR5398216","16",16124788,16125911,53
"SRR5398215","16",16124788,16125911,8
"SRR5398214","16",16124788,16125911,18
"SRR5398218","16",16124788,16125911,40
"SRR5398213","16",16333646,16333884,1
"SRR5398215","16",16333646,16333884,1
"SRR5398218","16",16333646,16333884,1
"SRR5398213","16",19616113,19652090,2
"SRR5398217","16",19616113,19652090,1
"SRR5398216","16",19616113,19652090,8
"SRR5398215","16",19616113,19652090,1
"SRR5398214","16",19616113,19652090,3
"SRR5398213","16",19644885,19652090,4
"SRR5398217","16",19644885,19652090,5
"SRR5398216","16",19644885,19652090,18
"SRR5398215","16",19644885,19652090,2
"SRR5398214","16",19644885,19652090,6
"SRR5398218","16",19644885,19652090,2
"SRR5398213","16",20915555,20920214,1
"SRR5398217","16",20915555,20920214,4
"SRR5398216","16",20915555,20920214,3
"SRR5398218","16",20915555,20920214,2
"SRR5398213","16",21617864,21618074,3
"SRR5398217","16",21617864,21618074,5
"SRR5398215","16",21617864,21618074,6
"SRR5398213","16",21962459,21976243,4
"SRR5398217","16",21962459,21976243,5
"SRR5398216","16",21962459,21976243,22
"SRR5398215","16",21962459,21976243,1
"SRR5398214","16",21962459,21976243,19
"SRR5398218","16",21962459,21976243,2
"SRR5398213","16",22248754,22251322,2
"SRR5398217","16",22248754,22251322,5
"SRR5398216","16",22248754,22251322,14
"SRR5398215","16",22248754,22251322,1
"SRR5398214","16",22248754,22251322,4
"SRR5398218","16",22248754,22251322,11
"SRR5398213","16",27213584,27215008,13
"SRR5398217","16",27213584,27215008,21
"SRR5398216","16",27213584,27215008,47
"SRR5398215","16",27213584,27215008,4
"SRR5398214","16",27213584,27215008,6
"SRR5398218","16",27213584,27215008,12
"SRR5398213","16",27346466,27352696,1
"SRR5398217","16",27346466,27352696,2
"SRR5398216","16",27346466,27352696,2
"SRR5398218","16",27346466,27352696,2
"SRR5398213","16",29830514,29834066,1
"SRR5398213","16",29833732,29834066,27
"SRR5398217","16",29833732,29834066,25
"SRR5398216","16",29833732,29834066,38
"SRR5398215","16",29833732,29834066,24
"SRR5398214","16",29833732,29834066,21
"SRR5398218","16",29833732,29834066,20
"SRR5398213","16",29835703,29836958,1
"SRR5398217","16",29835703,29836958,3
"SRR5398216","16",29835703,29836958,1
"SRR5398215","16",29835703,29836958,1
"SRR5398218","16",29835703,29836958,1
"SRR5398213","16",29904851,29905959,1
"SRR5398215","16",29904851,29905959,1
"SRR5398214","16",29904851,29905959,4
"SRR5398213","16",30704063,30704315,2
"SRR5398217","16",30704063,30704315,5
"SRR5398215","16",30704063,30704315,2
"SRR5398214","16",30704063,30704315,5
"SRR5398218","16",30704063,30704315,7
"SRR5398213","16",30734495,30736624,1
"SRR5398213","16",31265394,31266147,3
"SRR5398217","16",31265394,31266147,1
"SRR5398216","16",31265394,31266147,4
"SRR5398213","16",31361835,31362753,2
"SRR5398217","16",31361835,31362753,2
"SRR5398216","16",31361835,31362753,1
"SRR5398215","16",31361835,31362753,2
"SRR5398213","16",31722625,31723353,14
"SRR5398217","16",31722625,31723353,24
"SRR5398216","16",31722625,31723353,80
"SRR5398215","16",31722625,31723353,43
"SRR5398214","16",31722625,31723353,36
"SRR5398218","16",31722625,31723353,23
"SRR5398213","16",53873785,53888951,12
"SRR5398217","16",53873785,53888951,81
"SRR5398216","16",53873785,53888951,312
"SRR5398215","16",53873785,53888951,7
"SRR5398214","16",53873785,53888951,30
"SRR5398218","16",53873785,53888951,35
"SRR5398213","16",69695135,69695379,3
"SRR5398217","16",69695135,69695379,46
"SRR5398216","16",69695135,69695379,56
"SRR5398215","16",69695135,69695379,10
"SRR5398214","16",69695135,69695379,19
"SRR5398218","16",69695135,69695379,13
"SRR5398213","16",70314901,70316104,2
"SRR5398217","16",70314901,70316104,3
"SRR5398216","16",70314901,70316104,4
"SRR5398215","16",70314901,70316104,2
"SRR5398214","16",70314901,70316104,1
"SRR5398218","16",70314901,70316104,7
"SRR5398213","16",70463168,70463774,2
"SRR5398217","16",70463168,70463774,8
"SRR5398216","16",70463168,70463774,14
"SRR5398215","16",70463168,70463774,15
"SRR5398214","16",70463168,70463774,10
"SRR5398218","16",70463168,70463774,16
"SRR5398213","16",70530744,70539207,1
"SRR5398214","16",70530744,70539207,1
"SRR5398213","16",71915625,71917134,1
"SRR5398217","16",71915625,71917134,1
"SRR5398216","16",71915625,71917134,3
"SRR5398215","16",71915625,71917134,1
"SRR5398214","16",71915625,71917134,2
"SRR5398213","16",71920738,71923380,1
"SRR5398217","16",71920738,71923380,7
"SRR5398216","16",71920738,71923380,10
"SRR5398214","16",71920738,71923380,1
"SRR5398218","16",71920738,71923380,9
"SRR5398213","17",5003997,5007342,1
"SRR5398213","17",5209749,5214209,1
"SRR5398213","17",5354358,5365238,2
"SRR5398213","17",18865468,18865952,2
"SRR5398217","17",18865468,18865952,15
"SRR5398216","17",18865468,18865952,16
"SRR5398215","17",18865468,18865952,9
"SRR5398218","17",18865468,18865952,12
"SRR5398213","17",20227412,20232405,1
"SRR5398213","17",20253504,20257607,1
"SRR5398213","17",29451454,29451680,2
"SRR5398217","17",29451454,29451680,6
"SRR5398216","17",29451454,29451680,12
"SRR5398215","17",29451454,29451680,6
"SRR5398214","17",29451454,29451680,11
"SRR5398218","17",29451454,29451680,7
"SRR5398213","17",30608429,30610942,1
"SRR5398218","17",30608429,30610942,1
"SRR5398213","17",35820023,35820437,4
"SRR5398217","17",35820023,35820437,4
"SRR5398216","17",35820023,35820437,6
"SRR5398215","17",35820023,35820437,3
"SRR5398214","17",35820023,35820437,3
"SRR5398218","17",35820023,35820437,5
"SRR5398213","17",37437737,37440662,2
"SRR5398217","17",37437737,37440662,2
"SRR5398216","17",37437737,37440662,9
"SRR5398215","17",37437737,37440662,1
"SRR5398218","17",37437737,37440662,2
"SRR5398213","17",37440504,37440662,2
"SRR5398217","17",37440504,37440662,7
"SRR5398216","17",37440504,37440662,9
"SRR5398215","17",37440504,37440662,5
"SRR5398214","17",37440504,37440662,2
"SRR5398218","17",37440504,37440662,13
"SRR5398213","17",39708320,39710481,4
"SRR5398217","17",39708320,39710481,5
"SRR5398216","17",39708320,39710481,15
"SRR5398215","17",39708320,39710481,19
"SRR5398214","17",39708320,39710481,60
"SRR5398218","17",39708320,39710481,5
"SRR5398213","17",39725706,39725853,1
"SRR5398213","17",40330856,40331396,2
"SRR5398213","17",41818088,41818527,2
"SRR5398217","17",41818088,41818527,3
"SRR5398216","17",41818088,41818527,7
"SRR5398218","17",41818088,41818527,2
"SRR5398213","17",45237280,45239065,2
"SRR5398217","17",45237280,45239065,4
"SRR5398216","17",45237280,45239065,3
"SRR5398213","17",47698594,47699697,1
"SRR5398217","17",47698594,47699697,1
"SRR5398214","17",47698594,47699697,2
